NSX, Description, New Price, Discount percent, Old Price, 
Banana Boat, Sữa Chống Nắng Thể Thao Banana Boat Sport SPF 50 90ml, 149.000 ₫, 6%, 159.000 ₫, 
Neutrogena, Sữa Rửa Mặt Neutrogena Ngăn Ngừa Mụn Đầu Đen 100g, 94.000 ₫, 25%, 125.000 ₫, 
Laneige, Kem Dưỡng Ẩm Laneige Dành Cho Da Dầu Và Da Hỗn Hợp 50ml, 909.000 ₫, 9%, 1.000.000 ₫, 
Nerman, Combo Nerman Sữa Tắm Gội 350ml + Gel Rửa Mặt 100ml + Dung Dịch Vệ Sinh Nam 100ml, 457.000 ₫, 2%, 467.000 ₫, 
Bioderma, Nước Hoa Hồng Bioderma Dành Cho Da Dầu, 203.000 ₫, 10%, 225.000 ₫, 
The Lab, Toner The Lab Cấp Ẩm Chuyên Sâu 200ml, 477.000 ₫, 7%, 514.000 ₫, 
Sexylook, Gel Tẩy Tế Bào Chết Sexylook Lên Men Tự Nhiên 120g, 177.000 ₫, 49%, 349.000 ₫, 
Neutrogena, Tinh Chất Neutrogena Hydro Boost Dưỡng Ẩm Da 150ml, 354.000 ₫, 26%, 480.000 ₫, 
Naris Cosmetics, Xịt Chống Nắng Naris Cosmetics Nâng Tông Da 80g, 371.000 ₫, 25%, 495.000 ₫, 
Bye Bye Blemish, Lotion Chấm Mụn Bye Bye Blemish Cho Mụn Trắng, 336.000 ₫, 15%, 396.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
Emmié by Happy Skin, Kem Dưỡng Emmié Làm Sáng Cho Da Mặt & Cơ Thể 250ml, 277.000 ₫, 21%, 350.000 ₫, 
Evoluderm, Nước Hoa Hồng Evoluderm Dành Cho Da Khô Và Nhạy Cảm 500ml, 159.000 ₫, 51%, 325.000 ₫, 
Milaganics, Dầu Dừa Milaganics Tinh Khiết Vitamin E 100ml, 46.000 ₫, 61%, 117.000 ₫, 
Topicrem, Gel Rửa Mặt Topicrem Không Xà Phòng Làm Sạch Dịu Nhẹ 200ml, 249.000 ₫, 12%, 283.000 ₫, 
Melano CC, Combo Melano CC Lotion & Tinh Chất Dưỡng Sáng Da Mờ Thâm Nám, 435.000 ₫, 25%, 580.000 ₫, 
Dr.G, [Mini] Kem Dưỡng Dr.G Cấp Ẩm Và Phục Hồi Sâu Cho Da 30ml, 290.000 ₫, not available, not available, 
Hada Labo, Dung Dịch Hada Labo Dưỡng Sáng Da, 51.000 ₫, 22%, 65.000 ₫, 
La Roche-Posay, Combo La Roche-Posay Chống Nắng Kiềm Dầu & Tẩy Trang Da Dầu, 430.000 ₫, 25%, 570.000 ₫, 
innisfree, Mặt Nạ Giấy innisfree Làm Dịu Da Mụn Từ Diếp Cá 22ml, 20.000 ₫, 26%, 27.000 ₫, 
Neutrogena, Mặt Nạ Ngủ Neutrogena Cấp Nước Cho Da 50g, 328.000 ₫, 25%, 440.000 ₫, 
Arrahan, Gel Tẩy Tế Bào Chết Arrahan Chiết Xuất Thảo Mộc 180ml, 95.000 ₫, 30%, 135.000 ₫, 
Eucerin, Bộ Sản Phẩm Eucerin Giảm Mụn: Gel Rửa Mặt 200ml & Tẩy Tế Bào Chết 100ml, 568.000 ₫, 25%, 758.000 ₫, 
Beldora 299, [HSD 07/2024] Kem Dưỡng Beldora 299 Retinol 0.1 Ngăn Ngừa Nếp Nhăn 35ml, 347.000 ₫, 50%, 699.000 ₫, 
Banobagi, Mặt Nạ Banobagi Bổ Sung Vitamin C Làm Sáng Da 30ml (Bạc), 14.000 ₫, 49%, 27.500 ₫, 
Banobagi, Combo Mặt Nạ Banobagi Cấp Ẩm Da Căng Bóng 30gx10, 140.000 ₫, 36%, 220.000 ₫, 
Garnier, Mặt Nạ Garnier Nước Biển Sâu Cấp Ẩm Ban Đêm 28g, 24.000 ₫, 17%, 29.000 ₫, 
Naris Cosmetics, Sữa Rửa Mặt Naris Nature Dưỡng Sáng Da 100g, 394.000 ₫, not available, 395.000 ₫, 
Bioderma, Nước Hoa Hồng Bioderma Dành Cho Da Nhạy Cảm 100ml, 239.000 ₫, 10%, 265.000 ₫, 
Bioderma, Combo Bioderma Kem Dưỡng Ẩm Dịu Da 40ml + Gel Rửa Mặt Da Nhạy Cảm 45ml, 416.000 ₫, 2%, 425.000 ₫, 
Hada Labo, Combo Hada Labo Dưỡng Chuyên Biệt Ngừa Lão Hóa 2 Món, 414.000 ₫, 12%, 472.000 ₫, 
Senka, Mặt Nạ Senka Cấp Ẩm, 26.000 ₫, 24%, 34.000 ₫, 
Eucerin, Nước Tẩy Trang Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 200ml, 195.000 ₫, 42%, 339.000 ₫, 
Nuxe, Combo Dầu Khô Đa Năng Nuxe Huile Classic 100ml & Hương Hoa Florale 10ml, 820.000 ₫, 15%, 965.000 ₫, 
Hotosu, Bộ Chiết Mỹ Phẩm Hotosu Vân Gỗ (8 Món), 59.000 ₫, 40%, 99.000 ₫, 
PUREDERM, Mặt Nạ Purederm Làm Giảm Quầng Thâm Mắt 4 Miếng, 26.000 ₫, 13%, 30.000 ₫, 
Some By Mi, Nước Tẩy Trang Some By Mi Làm Sạch Sâu Dịu Nhẹ 300ml, 200.000 ₫, 32%, 295.000 ₫, 
Sunplay, Gel Chống Nắng Sunplay Dưỡng Da Sáng Mịn 30g, 81.000 ₫, 22%, 104.000 ₫, 
La Roche-Posay, Combo 2 Xịt Khoáng La Roche-Posay Làm Dịu Và Bảo Vệ Da 50g, 197.000 ₫, 32%, 290.000 ₫, 
La Roche-Posay, Combo La Roche-Posay Cân Bằng, 405.000 ₫, 25%, 540.000 ₫, 
Banobagi, Combo Mặt Nạ Banobagi Bổ Sung Collagen, 26.000 ₫, 35%, 40.000 ₫, 
SVR, Serum SVR Ngừa Nếp Nhăn, 806.000 ₫, 15%, 950.000 ₫, 
La Roche-Posay, Combo La Roche-Posay Làm Sạch Sâu Cho Da Dầu Mụn 400ml/Chai, 803.000 ₫, 19%, 990.000 ₫, 
dProgram, BB Chống Nắng Trang Điểm d program Tông Tự Nhiên 30ml, 443.000 ₫, 25%, 590.000 ₫, 
Derma Angel, Miếng Dán Mụn Derma Angel Salicylic Acid Ban Ngày 12 Miếng, 41.000 ₫, 29%, 58.000 ₫, 
VACOSI, Nhíp Lấy Mụn Vacosi Blackhead Tweezers T07, 45.000 ₫, 37%, 72.000 ₫, 
Beldora 299, Kem Dưỡng Beldora 299 Retinol 1.0 Tái Tạo Da 35ml, 799.000 ₫, 20%, 999.000 ₫, 
Obagi, Toner Obagi Dành Cho Mọi Loại Da 198ml, 789.000 ₫, 21%, 1.000.000 ₫, 
Cocoon, Nước Hoa Hồng Cocoon Chiết Xuất Từ Nghệ Hưng Yên 310ml, 265.000 ₫, 10%, 295.000 ₫, 
Curél, Sữa Dưỡng Toàn Thân Curél Cấp Ẩm Chuyên Sâu 220ml, 264.000 ₫, 40%, 441.000 ₫, 
Bye Bye Blemish, Lotion Chấm Mụn Bye Bye Blemish Cho Da Mụn Thâm 30ml, 316.000 ₫, 20%, 396.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
Dongsung, Kem Dưỡng Dongsung Sáng Da, 78.000 ₫, 65%, 220.000 ₫, 
Bioré, Sữa Rửa Mặt Bioré Thanh Lọc Da - Ngừa Mụn 100g, 42.000 ₫, 18%, 51.000 ₫, 
Hada Labo, Combo 5 Mặt Nạ Hada Labo Tinh Chất Dưỡng Ẩm Da Cao Cấp 23g, 156.000 ₫, 20%, 195.000 ₫, 
Acnes, Gel Giảm Mụn Acnes Đầu Trắng Và Đầu Đen 9g, 38.000 ₫, 7%, 41.000 ₫, 
Kiehl's, [HSD 07/2024] Serum Kiehl's Vitamin C Giúp Da Săn Chắc & Tươi Trẻ 50ml, 1.174.000 ₫, 45%, 2.150.000 ₫, 
Nerman, Gel Rửa Mặt Nerman Ngừa Mụn Cho Nam 100ml, 140.000 ₫, 6%, 149.000 ₫, 
Vichy, Kem Chống Nắng Vichy Dành Cho Da Dầu Mụn 40ml, 468.000 ₫, 18%, 570.000 ₫, 
Some By Mi, Mặt Nạ Dưỡng Da Some By Mi AHA-BHA-PHA Tẩy Tế Bào Chết 20g, 17.000 ₫, 32%, 25.000 ₫, 
Some By Mi, Mặt Nạ Dưỡng Da Some By Mi Tràm Trà Làm Dịu Da Mụn 20g, 17.000 ₫, 32%, 25.000 ₫, 
Cocoon, Combo Cocoon Dưỡng Sáng Da Chiết Xuất Nghệ Hưng Yên 3 Món, 765.000 ₫, 11%, 855.000 ₫, 
Senz, Sữa Rửa Mặt Senz Chiết Xuất Cám Gạo Dưỡng Sáng Da 150ml, 97.000 ₫, 22%, 125.000 ₫, 
Banobagi, Mặt Nạ Banobagi Retinol Cải Thiện Nếp Nhăn (Hồng Đất) 30g, 14.000 ₫, 49%, 27.500 ₫, 
Anessa, Combo Chống Nắng Anessa Dịu Nhẹ Cho Da Nhạy Cảm & Trẻ Em (Dạng Sữa 60ml + Gel 90g), 759.000 ₫, 39%, 1.235.000 ₫, 
innisfree, Nước Tẩy Trang innisfree Dưỡng Ẩm Da 300ml, 270.000 ₫, 27%, 370.000 ₫, 
Derladie, Serum Derladie Niacinamide 20% Giảm Mụn, 399.000 ₫, 37%, 629.000 ₫, 
Naris Cosmetics, Sữa Dưỡng Naris Cosmetics Collagen Ngăn Ngừa Lão Hóa 150ml, 535.000 ₫, 10%, 595.000 ₫, 
Caryophy, Serum Caryophy Dưỡng Sáng, 375.000 ₫, 43%, 660.000 ₫, 
Nivea, Sữa Rửa Mặt Nivea Men Than Đen Hoạt Tính Sáng Da 100g, 96.000 ₫, 3%, 99.000 ₫, 
JMsolution, Tẩy Tế Bào Chết JMsolution Dạng Gel Dưỡng Sáng Da 120ml, 299.000 ₫, 25%, 400.000 ₫, 
B.O.M, Mặt Nạ B.O.M Chiết Xuất Từ 8 Loại Trà Phục Hồi Da 30 Miếng, 249.000 ₫, 50%, 498.000 ₫, 
innisfree, Mặt Nạ Giấy innisfree Dưỡng Ẩm Và Dịu Da Từ Rau Má 22ml, 20.000 ₫, 26%, 27.000 ₫, 
Sunplay, Serum Chống Nắng Sunplay Ngừa Sạm Nám Dạng Tinh Chất 50g, 175.000 ₫, 50%, 350.000 ₫, 
Vichy, Serum Vichy Làm Săn Chắc & Trẻ Hóa Làn Da 30ml, 1.476.000 ₫, 18%, 1.800.000 ₫, 
POND'S, Sữa Rửa Mặt Pond's Sáng Da Cao Cấp 100g, 92.000 ₫, 10%, 102.000 ₫, 
I'm from, Mặt Nạ I'm from Chiết Xuất Ngải Cứu Làm Dịu Da 20ml, 55.000 ₫, 35%, 85.000 ₫, 
Senka, Combo Senka Nước Tẩy Trang Kiểm Soát Nhờn 230ml + Sữa Rửa Mặt Tơ Tằm Trắng 120g, 133.000 ₫, 41%, 227.000 ₫, 
S.O.N, Nước Tẩy Trang S.O.N Nghệ Đen & Gạo Sạch Sâu Da 100ml, 77.000 ₫, 54%, 169.000 ₫, 
La Roche-Posay, Mặt Nạ Bùn La Roche-Posay Sạch Sâu, 537.000 ₫, 18%, 655.000 ₫, 
Teana, Kem Dưỡng Teana Giúp Da Sáng Tự Nhiên 50ml, 335.000 ₫, 24%, 440.000 ₫, 
Eucerin, Combo Eucerin Giảm Mụn, 719.000 ₫, 11%, 810.000 ₫, 
Curél, Tinh Chất Curél Dưỡng Ẩm Sáng Mịn 30g, 797.000 ₫, 17%, 958.000 ₫, 
Cetaphil, Sữa Dưỡng Ẩm Cetaphil Chống Nắng Cho Da Nhạy Cảm 118ml, 359.000 ₫, 12%, 410.000 ₫, 
innisfree, [Mini] Bộ Sản Phẩm Innisfree Dưỡng Ẩm Da Từ Trà Xanh 3 Món, 159.000 ₫, 28%, 220.000 ₫, 
Sexylook, Combo Mặt Nạ Đen Sexylook Ngọc Trai Dưỡng Sáng Da 5x28ml, 159.000 ₫, 47%, 299.000 ₫, 
Hatomugi, Lotion Hatomugi Ý Dĩ Dưỡng Ẩm Dành Cho Da Khô 500ml, 110.000 ₫, 52%, 229.000 ₫, 
Curél, Combo Curél Gel Dưỡng Da & Sữa Rửa Mặt Dành Cho Da Dầu, 427.000 ₫, 52%, 892.000 ₫, 
dProgram, Sữa Dưỡng d program Dành Cho Da Mụn 100ml, 755.000 ₫, 15%, 890.000 ₫, 
dProgram, Dưỡng Chất d program Ngăn Lão Hóa Sớm 45ml, 575.000 ₫, 40%, 960.000 ₫, 
Acnes, Kem Rửa Mặt Acnes Vitamin Làm Sáng Da, 53.000 ₫, 22%, 68.000 ₫, 
Cocoon, Gel Rửa Mặt Cocoon Cà Phê Đắk Lắk Cho Làn Da Tươi Mới 140ml, 174.000 ₫, 11%, 195.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
Banobagi, Mặt Nạ Banobagi Dưỡng Sáng, 139.000 ₫, 37%, 220.000 ₫, 
Garnier, Mặt Nạ Garnier Rong Biển, 24.000 ₫, 17%, 29.000 ₫, 
Milaganics, Xịt Khoáng Milaganics Trà Xanh Cấp Nước, 53.000 ₫, 60%, 133.000 ₫, 
Curél, Lotion Curél Dưỡng Ẩm Chuyên Sâu Cho Da Lão Hóa 140ml, 494.000 ₫, 23%, 641.000 ₫, 
Eucerin, Kem Chống Nắng Eucerin Cho Da Nhạy Cảm 50ml, 687.000 ₫, 10%, 763.000 ₫, 
Skin1004, Combo 2 Mặt Nạ Skin1004 Làm Dịu, 98.000 ₫, 26%, 132.000 ₫, 
Sexylook, Mặt Nạ Đen Sexylook Hoa Cúc Giảm Mụn Sáng Da 28ml, 28.000 ₫, 53%, 60.000 ₫, 
Cocoon, Combo Cocoon Thạch Bí Đao 30ml & Nước Tẩy Trang Bí Đao 140ml, 272.000 ₫, 20%, 340.000 ₫, 
Bioderma, [Mua 1 Tặng 1] Bioderma Kem Chống Nắng Giảm Bóng Nhờn 40ml (Không Màu) + Tặng Sữa Rửa Mặt Dịu Nhẹ 45ml, 460.000 ₫, 5%, 485.000 ₫, 
dProgram, Nước Cân Bằng d program Ngăn Ngừa Lão Hóa Da 125ml, 676.000 ₫, 25%, 900.000 ₫, 
Vichy, Gel Chống Nắng Vichy Bảo Vệ Da, 675.000 ₫, not available, not available, 
Sexylook, Mặt Nạ Đen Sexylook Hoa Hồng Đỏ Dưỡng Ẩm Ngừa Nếp Nhăn 28ml, 29.000 ₫, 52%, 60.000 ₫, 
Freeplus, Gel Rửa Mặt Freeplus Làm Sạch Dịu Nhẹ Cho Da Dầu 100ml, 268.000 ₫, 40%, 448.000 ₫, 
Freeplus, Sữa Rửa Mặt Freeplus Dưỡng Ẩm Dịu Nhẹ Cho Da 100g, 318.000 ₫, 29%, 448.000 ₫, 
innisfree, Mặt Nạ Giấy innisfree Cấp Nước, 20.000 ₫, 26%, 27.000 ₫, 
Vichy, Combo Vichy Chống Nắng Bảo Vệ Da 50ml & Serum Khoáng Phục Hồi 10ml, 658.000 ₫, 13%, 759.000 ₫, 
Eau Thermale Jonzac, Combo 2 Xịt Khoáng JONZAC Cung Cấp Nước, 435.000 ₫, 34%, 660.000 ₫, 
Hada Labo, Bộ Sản Phẩm Hada Labo Dưỡng Sáng Da 3 Món, 68.000 ₫, 28%, 95.000 ₫, 
Bio-essence, [HSD 03/2024] Mặt Nạ Ngủ Bio-essence Dưỡng Da Tươi Sáng Căng Mọng 50g, 88.000 ₫, 81%, 471.500 ₫, 
Senka, Nước Tẩy Trang Senka Ngăn Ngừa Mụn 230ml, 114.000 ₫, 18%, 139.000 ₫, 
Senka, Mặt Nạ Senka Cấp Ẩm, 26.000 ₫, 24%, 34.000 ₫, 
Acnes, Xà Phòng Acnes Hỗ Trợ Kháng Khuẩn Và Ngăn Ngừa Mụn 75g, 59.000 ₫, 13%, 68.000 ₫, 
Chinoshio, Xà Phòng Chinoshio Dokudami Cho Mặt & Toàn Thân 130g, 47.000 ₫, 20%, 59.000 ₫, 
JMsolution, Mặt Nạ JMsolution Chiết Xuất Vàng Ngừa Lão Hóa Mắt 90g, 422.000 ₫, 35%, 650.000 ₫, 
innisfree, Nước Tẩy Trang innisfree Dưỡng Ẩm Da 320ml (Mới), 312.000 ₫, 20%, 390.000 ₫, 
Naris Cosmetics, Gel Giảm Mụn Naris Acmedica Ngăn Ngừa Sẹo Thâm 25g, 315.000 ₫, 20%, 395.000 ₫, 
Naris Cosmetics, Sữa Rửa Mặt Và Tẩy Trang Naris Cosmetics Dưỡng Ẩm 100g, 393.000 ₫, 13%, 450.000 ₫, 
Vichy, Bộ Vichy Dưỡng Da Đều Màu, 1.250.000 ₫, not available, not available, 
La Roche-Posay, Combo La Roche-Posay Xịt Khoáng 300g & Tẩy Trang Cho Da Nhạy Cảm 50ml, 408.000 ₫, 28%, 570.000 ₫, 
La Roche-Posay, Combo La Roche-Posay Giảm Mụn Trong 12H & Làm Sạch Da, 415.000 ₫, 28%, 580.000 ₫, 
Banobagi, Combo Mặt Nạ Banobagi Dưỡng Sáng, 139.000 ₫, 37%, 220.000 ₫, 
Vichy, Combo Vichy Lăn Khử Mùi 50ml + Xịt Khoáng Dưỡng Da 50ml, 309.000 ₫, 20%, 387.000 ₫, 
Anessa, [Mini] Gel Chống Nắng Anessa Dưỡng Sáng Nâng Tông 15g, 95.000 ₫, not available, not available, 
Milaganics, Bột Yến Mạch Milaganics Ngăn Ngừa Lão Hóa & Mụn 100g (Túi), 14.000 ₫, 56%, 32.000 ₫, 
JMsolution, Mặt Nạ JMsolution Kén Tằm Cấp Ẩm Và Đàn Hồi Da 35ml, 22.000 ₫, 44%, 39.000 ₫, 
Banobagi, Mặt Nạ Banobagi Bổ Sung Collagen, 14.000 ₫, 49%, 27.500 ₫, 
Care:Nel, Kem Dưỡng Ẩm Care:Nel Mờ Nám, 406.000 ₫, 13%, 468.000 ₫, 
Garnier, [Mini] Nước Tẩy Trang Garnier 50ml (Màu Ngẫu Nhiên), 50.000 ₫, not available, not available, 
Senka, Chống Nắng Serum Senka 3 In 1 Dưỡng Sáng Da Nâng Tông 40g, 185.000 ₫, 19%, 229.000 ₫, 
Naris Cosmetics, Gel Rửa Mặt Naris Nature Dưỡng Ẩm Chiết Xuất Sữa 100g, 255.000 ₫, not available, not available, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
innisfree, Sữa Rửa Mặt innisfree Kiểm Soát Nhờn Tro Núi Lửa & BHA 150g, 149.000 ₫, 35%, 230.000 ₫, 
Cocoon, Mặt Nạ Cocoon Bí Đao Giảm Dầu Và Mụn 100ml, 309.000 ₫, 10%, 345.000 ₫, 
Bio-essence, Sữa Rửa Mặt Bio-essence Dưỡng Sáng Da 100g, 128.000 ₫, 27%, 175.000 ₫, 
Hada Labo, Bộ Sản Phẩm Hada Labo Kem Rửa Mặt & Lotion Cho Da Khô + Tặng Ví Mickey, 196.000 ₫, 29%, 278.000 ₫, 
JMsolution, Mặt Nạ JMsolution Hyaluronic Acid Cấp Nước Cho Da 30ml, 22.000 ₫, 44%, 39.000 ₫, 
Topicrem, Gel Rửa Mặt Topicrem Không Xà Phòng Cho Da Dầu Hỗn Hợp 200ml, 305.000 ₫, 15%, 360.000 ₫, 
Acnes, Phim Thấm Dầu Acnes Oil Remover Film 100 Tờ, 96.000 ₫, 11%, 108.000 ₫, 
Balance Active Formula, Combo Balance Active Formula Tinh Chất Vitamin C 30ml & Serum Dưỡng Mắt 15ml, 390.000 ₫, 5%, 410.000 ₫, 
Bio-essence, Kem Chống Nắng Bio-essence Dưỡng Sáng Da SPF50+ PA+++ 40g, 186.000 ₫, 25%, 249.000 ₫, 
