NSX, Description, New Price, Discount percent, Old Price, 
australis, Chì Kẻ Mày Australis Không Thấm Nước Màu Nâu Sậm 1.15g, 148.000 ₫, 21%, 188.000 ₫, 
Black Rouge, Son Tint Black Rouge DL11 Dada Chilli - Đỏ Táo 4.1g, 185.000 ₫, 42%, 318.000 ₫, 
Silkygirl, Má Hồng Dạng Thạch Silkygirl Màu Cam Sữa 03 Popsicle 3g, 133.000 ₫, 21%, 168.000 ₫, 
VACOSI, Bông Phấn Ướt Vacosi Elip Xúc Xích (Bịch 2 Cái), 22.000 ₫, 15%, 26.000 ₫, 
B.O.M, Chì Kẻ Mắt B.O.M Siêu Mảnh Lâu Trôi 04 Màu Nâu Tự Nhiên 0.1g, 240.000 ₫, 7%, 259.000 ₫, 
B.O.M, Chì Kẻ Mắt B.O.M Siêu Mảnh Lâu Trôi 01 Màu Đen 0.1g, 240.000 ₫, 7%, 259.000 ₫, 
Maybelline, Son Lì Maybelline Mịn Môi Siêu Nhẹ 1188 Đồng Ánh Cam 1.7g, 179.000 ₫, 21%, 228.000 ₫, 
VACOSI, Mascara 2 Đầu Vacosi Làm Dài & Cong Mi 10g, 173.000 ₫, 18%, 212.000 ₫, 
MAYAN, Giấy Thấm Dầu Mayan Powder Oil Control Paper (70 Tờ/Gói), 25.000 ₫, 22%, 32.000 ₫, 
VACOSI, Combo 3 Bông Trang Điểm Mini Vacosi PH05-01, 59.000 ₫, 14%, 69.000 ₫, 
3CE, Son Thỏi 3CE Mịn Lì Newtro Wave - Màu Hồng Dâu 4g, 352.000 ₫, 20%, 440.000 ₫, 
Lilybyred, Bảng Phấn Mắt Lilybyred 10 Ô Màu M04 Cool Membership 10.5g, 328.000 ₫, 35%, 505.000 ₫, 
3CE, Son Thỏi 3CE Mịn Lì 224 Delicate - Tím Hồng 3.5g, 349.000 ₫, 3%, 358.000 ₫, 
Silkygirl, Chì Kẻ Chân Mày Silkygirl Kèm Chổi Màu Xám 01 Grey, 107.000 ₫, 1%, 108.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Lilybyred, Mascara Lilybyred Lâu Trôi Giữ Cong Mi Màu 05 Nâu Đen 6g, 139.000 ₫, 38%, 225.000 ₫, 
Glamrr Q, Son Kem Lì Glamrr Q 01 Glad Day - Đỏ Nâu 5g, 175.000 ₫, 30%, 250.000 ₫, 
australis, Kem Nền Australis Sáng Mỏng Mịn Màu Fair 30ml (Mới), 229.000 ₫, 20%, 286.000 ₫, 
Curél, Son Dưỡng Môi Có Màu Curél Cấp Ẩm Chuyên Sâu - Màu Đỏ 4.2g, 229.000 ₫, 23%, 298.000 ₫, 
australis, Son Thỏi Australis Dưỡng Môi #Pumps - Cam Đào 3.2g, 228.000 ₫, 20%, 285.000 ₫, 
VACOSI, Cọ Phủ Vacosi Đầu Tròn Bỏ Túi M05, 82.000 ₫, not available, not available, 
VACOSI, Bút Kẻ Sợi Mày Tatoo Vacosi 05 Dark Gray 3g, 111.000 ₫, 1%, 112.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A49 Pastel Rose Hồng Tông Trầm 4.5ml, 169.000 ₫, 43%, 298.000 ₫, 
Trim, Nhíp Nhổ Lông Mày Hiệu TRIM Cao Cấp - Nhíp Xéo Tay Cầm, 41.000 ₫, 5%, 43.000 ₫, 
Unpa, Tinh Chất Dưỡng Môi Unpa Bubi Bubi Căng Mọng, 74.000 ₫, 55%, 163.000 ₫, 
Aprilskin, [HSD 04/2024] Son Thỏi Aprilskin 03 Campari Màu Cam Da 3.7g, 80.000 ₫, 84%, 500.000 ₫, 
Mamonde, Son Bút Chì Mamonde Màu 18 Light Up Hồng Cam 2.5g, 220.000 ₫, not available, not available, 
Silkygirl, [HSD 07/2024] Mascara Silkygirl 2 Đầu Làm Cong, 148.000 ₫, 40%, 248.000 ₫, 
Aprilskin, Phấn Nước Aprilskin Siêu Mỏng Nhẹ Màu 21 Be Sáng 15g, 329.000 ₫, 54%, 720.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A28 Mango Tulip - Cam Tulip 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Maybelline, [HSD 06/2024] Phấn Nước Maybelline Mịn Nhẹ Kiềm Dầu 128 Warm Nude 14g, 220.000 ₫, 56%, 498.000 ₫, 
Real Techniques, Mút Trang Điểm Real Techniques + Hộp Đựng Du Lịch, 163.000 ₫, 9%, 180.000 ₫, 
Silkygirl, Chì Kẻ Mày SILKYGIRL Màu Nâu Đậm 02 Dark Brown, 70.000 ₫, 20%, 88.000 ₫, 
LipIce, Son Dưỡng LipIce Cô Bé Xô Hương Trà Sữa, 57.000 ₫, 25%, 76.000 ₫, 
VACOSI, Bông Phấn Giọt Nước Vacosi Pro PH01 (Hộp 1 Cái), 54.000 ₫, 16%, 64.000 ₫, 
Maybelline, Phấn Phủ Maybelline Mịn Lì Kiềm Dầu 230 Natural Buff 8.5g, 161.000 ₫, 14%, 188.000 ₫, 
VACOSI, Cọ Tạo Khối Mũi Vacosi Đầu Dẹp N01, 38.000 ₫, not available, not available, 
VACOSI, Cọ Highlight & Má Vacosi M26, 56.000 ₫, 15%, 66.000 ₫, 
VACOSI, Cọ Đánh Nền Vacosi Đầu Dẹp Nhỏ F06, 58.000 ₫, 12%, 66.000 ₫, 
L'Oreal, Son Kem L'Oreal Mịn Lì Nhẹ Môi 221 I Reach Out Cam Cháy 7ml, 195.000 ₫, 30%, 279.000 ₫, 
Flawsome, Son Môi Flawsome Good Times - Cam Hồng Đất (Bản Holiday) 2g, 151.000 ₫, 16%, 180.000 ₫, 
MENARD, Son Dưỡng Môi Menard Vị Nguyên Bản Dạng Thỏi 3.2g, 532.000 ₫, 15%, 625.000 ₫, 
MENARD, Son Dưỡng Môi Menard Vị Bạc Hà Dạng Thỏi 3.2g, 532.000 ₫, 15%, 625.000 ₫, 
MENARD, Son Môi Menard Giàu Dưỡng A 200 - Màu Cam Đào 3.2g, 532.000 ₫, 15%, 625.000 ₫, 
Vaseline, Sáp Dưỡng Ẩm Vaseline Pure Petroleum Jelly 100ml, 104.000 ₫, not available, not available, 
Silkygirl, Son Kem Lì 2In1 Silkygirl 02 Tender Rose Màu Hồng Phấn 3.8ml, 177.000 ₫, 1%, 178.000 ₫, 
Lip Pure, Son Dưỡng Lip Pure Có Màu Cherry Red - Đỏ Anh Đào 3.8g, 88.000 ₫, 16%, 105.000 ₫, 
Maybelline, Son Kem Lì Maybelline 16h Lâu Trôi 355 Gạch Nâu Socola 5ml, 204.000 ₫, 21%, 258.000 ₫, 
VACOSI, Cọ Che Khuyết Điểm Vùng Mắt Vacosi E10, 38.000 ₫, 22%, 49.000 ₫, 
Silkygirl, Chì Kẻ Viền Mắt Silkygirl Màu Đen 01 Blackest Black, 107.000 ₫, 1%, 108.000 ₫, 
L'Oreal, [HSD 04/2024] Son Mịn Lì L'Oreal Paris Chiffon Signature 227 Đỏ Nâu 7ml, 84.000 ₫, 70%, 279.000 ₫, 
VACOSI, Cọ Mi Cuốn Xoắn Vacosi BR03, 24.000 ₫, 17%, 29.000 ₫, 
Cathy Doll, Phấn Nền Phủ Cathy Doll Mịn Lì 01 Ivory 12g, 349.000 ₫, not available, not available, 
Cathy Doll, Bút Kẻ Mắt Cathy Doll Siêu Mảnh 02 Sexy Brown - Nâu 0.7ml, 149.000 ₫, not available, not available, 
Cathy Doll, Chì Kẻ Mày Cathy Doll Siêu Mảnh 05 Gỗ Gụ 0.05g, 99.000 ₫, not available, not available, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
KAI, Set 2 Dao Cạo Lông Mày Kai Thân Nhựa PELT-2B, 37.000 ₫, 24%, 49.000 ₫, 
VACOSI, Bông Cushion Vacosi PU06-01 Đầu Tròn Màu Đen 1 Cái, 22.000 ₫, 12%, 25.000 ₫, 
Maybelline, Son Kem Maybelline Mịn Lì Như Nhung CM14 Hồng Đất 6.4ml, 189.000 ₫, 17%, 228.000 ₫, 
Maybelline, Son Kem Maybelline Mịn Lì Như Nhung CM11 Chu Sa 6.4ml, 189.000 ₫, 17%, 228.000 ₫, 
VACOSI, Phấn Mắt Vacosi 3 Màu (Hộp Tròn) 02 Peachie 5g, 80.000 ₫, 15%, 94.000 ₫, 
Gilaa, Son Kem Lì Gilaa 03 Hestia - Nâu Chocolate 3.6g, 275.000 ₫, 31%, 400.000 ₫, 
Lip On Lip, Son Thỏi Lip On Lip Dưỡng Môi Sunset Peach - Cam Đào 2.2g, 132.000 ₫, 20%, 166.000 ₫, 
Cathy Doll, Bút Kẻ Mày Cathy Doll Dạng Sợi 02 Ash Brown 2g, 189.000 ₫, not available, not available, 
Ceiba, Bông Tẩy Trang Ceiba 100% Chất Liệu Cotton 120 Miếng, 27.000 ₫, 31%, 39.000 ₫, 
VACOSI, Bông Phấn Khô Vacosi Tròn Nhỏ BP19 (1 Cái), 11.000 ₫, 15%, 13.000 ₫, 
Lip On Lip, Son Thỏi Lip On Lip Dưỡng Môi Terra Red - Đỏ Gạch 2.2g, 132.000 ₫, 20%, 166.000 ₫, 
MEISHOKU, Kem Nền Meishoku Trang Điểm Dưỡng Ẩm Không Màu 33g, 269.000 ₫, 26%, 365.000 ₫, 
Lip On Lip, Son Thỏi Lip On Lip Dưỡng Môi Ruby Star - Đỏ Ruby 2.2g, 132.000 ₫, 20%, 166.000 ₫, 
australis, Che Khuyết Điểm Và Tạo Khối Australis Tông Sáng 7.5ml (Mới), 176.000 ₫, 20%, 220.000 ₫, 
Jomi, Bông Tẩy Trang Jomi 90 Miếng/ Hộp, 33.000 ₫, 17%, 40.000 ₫, 
australis, Son Bóng Australis Lip Glaze Màu Cherry Bomb 4.5ml, 176.000 ₫, 20%, 220.000 ₫, 
Curél, Son Dưỡng Môi Curél Chuyên Sâu Cho Môi Khô, 272.000 ₫, 20%, 342.000 ₫, 
L'Oreal, Son Môi L'Oreal Mịn Lì 276 Le Leather Liberated - Nâu Gạch 1.7g, 263.000 ₫, 20%, 329.000 ₫, 
L'Oreal, Kem Nền L’Oreal Che Phủ Cao, 263.000 ₫, 20%, 329.000 ₫, 
Browit, Bảng Phấn Mắt Browit #Coco Glam Màu Trung Tính 4 Ô, 175.000 ₫, 20%, 219.000 ₫, 
innisfree, Phấn Nước innisfree Kiềm Dầu Màu 23N Ginger 14g, 390.000 ₫, 25%, 520.000 ₫, 
australis, Phấn Phủ Australis Mịn Lì Tông Tự Nhiên 12g, 256.000 ₫, 20%, 320.000 ₫, 
Silkygirl, Chì Kẻ Mày Silkygirl 2 Đầu Màu Đen 01 Soft Black 0.35g, 157.000 ₫, 20%, 196.000 ₫, 
australis, Kem Lót Australis Che Mụn, 255.000 ₫, 20%, 320.000 ₫, 
VACOSI, Bộ Kit Vẽ Mày Vacosi Powder + Concealer (01 Light Brow), 169.000 ₫, not available, not available, 
VACOSI, Bông Phấn Ướt Vacosi Tam Giác Nhọn BP12 3 Miếng, 17.000 ₫, 19%, 21.000 ₫, 
Cathy Doll, Son Kem Lì Cathy Doll #07 Classy Brick 3.5g, 159.000 ₫, not available, not available, 
australis, Xịt Lót Trang Điểm Australis Make Up Primer Spritz 50ml, 165.000 ₫, 17%, 198.000 ₫, 
Naris Cosmetics, Son Lì Naris Cosmetic Lâu Trôi Màu Hồng Tím 636 Fuchsia Pink 3.7g, 145.000 ₫, 14%, 169.000 ₫, 
Flawsome, Son Trang Điểm Flawsome Echo - Đỏ Cherry 3g, 175.000 ₫, 20%, 220.000 ₫, 
Felina, Sơn Bóng Felina Nail Lacquer CB002 18ml, 38.000 ₫, 22%, 49.000 ₫, 
australis, Chì Kẻ Mắt Australis Màu Nâu Huyền 1.15g, 123.000 ₫, 24%, 162.000 ₫, 
australis, Tẩy Trang Môi Australis Lip Strip Lip Oil Remover 9ml, 123.000 ₫, 20%, 154.000 ₫, 
Real Techniques, Mút Trang Điểm Real Techniques Tán Nền (1 Cái), 147.000 ₫, 39%, 240.000 ₫, 
VACOSI, Cọ Má Hồng & Phủ Vacosi Đầu Tròn M03, 99.000 ₫, not available, not available, 
VACOSI, Cọ Tán Phấn Mắt Vacosi Đầu Ngắn E07, 40.000 ₫, 18%, 49.000 ₫, 
australis, Mascara Australis Làm Cong Và Dày Mi 8ml, 160.000 ₫, 20%, 200.000 ₫, 
BareSoul, Son Dưỡng Môi Có Màu BareSoul 10g, 119.000 ₫, 26%, 160.000 ₫, 
B.O.M, Phấn Mắt Dạng Lỏng Có Nhũ B.O.M 01 Mirror Ball 3.5g, 254.000 ₫, 20%, 318.000 ₫, 
LEMONADE, Bảng Phấn Mắt Lemonade SuperTiger Eyeshadow Palette 8.8g, 159.000 ₫, 20%, 199.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Silkygirl, Son Lì Silkygirl Siêu Mịn 15 Candy Màu Cam Candy 3.5g, 79.000 ₫, 50%, 158.000 ₫, 
Curél, Son Dưỡng Môi Có Màu Curél Cấp Ẩm Chuyên Sâu - Màu Hồng 4.2g, 236.000 ₫, 21%, 298.000 ₫, 
Lilybyred, Son Tint Lilybyred M09 Youth Chili - Đỏ Ớt 3.8g, 117.000 ₫, 37%, 187.000 ₫, 
Felina, Sơn Bóng Felina Ánh Đỏ Trong Suốt CB301 18ml, 39.000 ₫, 20%, 49.000 ₫, 
VACOSI, Chì Mày Vacosi Định Hình Đa Năng 02 Nâu Xám 5ml, 94.000 ₫, 16%, 112.000 ₫, 
australis, Kem Nền Australis Sáng Mỏng Mịn Màu Natural 30ml (Mới), 229.000 ₫, 20%, 286.000 ₫, 
australis, Mascara Australis Làm Dày Mi & Dưỡng Ẩm 8g, 228.000 ₫, 20%, 285.000 ₫, 
3CE, Son Kem Lì 3CE Mịn Nhẹ Active Lady - Cam Da 4g, 272.000 ₫, 20%, 340.000 ₫, 
Felina, Sơn Dưỡng Felina Làm Nền Móng Cao Cấp CD001 14, 43.000 ₫, 4%, 45.000 ₫, 
Kissme, Bút Chì Gel Kissme Kẻ Lông Mày Và Mí Mắt 01 Nâu Tự Nhiên 0.1g, 151.000 ₫, 20%, 189.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Hồng Da CS325 18ml, 41.000 ₫, 16%, 49.000 ₫, 
Gina Glam, Chuốt Mi Gina Glam Làm Dày Mi, 150.000 ₫, 19%, 185.000 ₫, 
B.O.M, Son Kem B.O.M 01 LOTD - Đỏ Scarlet 4g, 149.000 ₫, 50%, 298.000 ₫, 
Naris Cosmetics, Son Môi Naris Cosmetics Coeor B01 Đỏ Cherry 3.2g, 635.000 ₫, 14%, 735.000 ₫, 
Cathy Doll, Bút Kẻ Mắt Cathy Doll Siêu Mảnh 01 Deep Black - Đen 0.7ml, 149.000 ₫, not available, not available, 
Black Rouge, Phấn Nước Black Rouge Thin Layer Velour VC01 Porcelain 12g, 444.000 ₫, 40%, 740.000 ₫, 
Black Rouge, Phấn Nước Black Rouge Thin Layer Velour VC02 Vanilla 12g, 444.000 ₫, 40%, 740.000 ₫, 
Black Rouge, Son Tint Black Rouge DL10 Romantic Pink - Hồng Rose 4.1g, 222.000 ₫, 30%, 318.000 ₫, 
Silkygirl, Mascara Chống Thấm Nước Silkygirl Màu Đen 01 Blackest Black, 74.000 ₫, 50%, 148.000 ₫, 
Maybelline, Chì Kẻ Mày 2 Đầu Maybelline Màu Nâu Sáng Light Brown 0.16g, 110.000 ₫, 14%, 128.000 ₫, 
Lip On Lip, Son Màu Có Dưỡng Lip On Lip Màu Hồng Đỏ Red Pink 2.2g, 105.000 ₫, 20%, 132.000 ₫, 
Trim, Bấm Móng Tay Hiệu TRIM Cao Cấp - Bấm Nhỏ, 23.000 ₫, 8%, 25.000 ₫, 
BareSoul, Mặt Nạ Ngủ Kiêm Son Dưỡng Môi BareSoul Không Màu 10g, 109.000 ₫, 32%, 160.000 ₫, 
3CE, Chuốt Lông Mày 3CE Rose Brown - Nâu Ánh Hồng 4g (HSD: 31/03/2025), 87.000 ₫, 12%, 99.000 ₫, 
Lip On Lip, Son Trang Điểm Dưỡng Tối Ưu Lip On Lip Màu Cam Đào Peach Orange 2.2g, 105.000 ₫, 20%, 132.000 ₫, 
VACOSI, Cọ Nền Vacosi Đầu Xéo Phẳng F04, 88.000 ₫, 15%, 104.000 ₫, 
Cathy Doll, Kem Nền Cathy Doll Mịn Lì 03 Medium Beige - Da Trung Bình 30g, 269.000 ₫, not available, not available, 
Maybelline, Chì Kẻ Mày Maybelline 36H Lâu Trôi 04 Nâu Xám 0.25g, 142.000 ₫, 24%, 188.000 ₫, 
Aprilskin, Phấn Nước Aprilskin Hero Cushion 21 Be Sáng + Lõi Refill 12g, 425.000 ₫, 37%, 670.000 ₫, 
Cathy Doll, Chì Kẻ Mày Cathy Doll 2 Màu Trong 1 #03 Gray Brown 1g+1g, 85.000 ₫, not available, not available, 
Kissme, Chì Kẻ Mày Kissme Siêu Mịn Không Trôi 04 Nâu Tự Nhiên 0.09g, 144.000 ₫, 15%, 169.000 ₫, 
Trim, Nhíp Nhổ Lông Mày Hiệu TRIM Cao Cấp - Nhíp Đầu Vuông, 29.000 ₫, 6%, 31.000 ₫, 
LipIce, Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi Honey - Hương Táo 2.4g, 68.000 ₫, 13%, 78.000 ₫, 
LipIce, Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi Coral Hồng Cam San Hô 2.4g, 57.000 ₫, 21%, 72.000 ₫, 
australis, Phấn Highlight Australis Bắt Sáng Dạng Ánh Nhũ 6.5g, 140.000 ₫, 20%, 176.000 ₫, 
L'Oreal, Son Kem L'Oreal Mịn Lì Nhẹ Môi 226 I Sink In - Đỏ Hồng 7ml, 208.000 ₫, 25%, 279.000 ₫, 
australis, Bảng Phấn Mắt Australis 12 Màu Dream Of Me 9g, 416.000 ₫, 20%, 520.000 ₫, 
Melty Cream Lip, Son Dưỡng Môi Mentholatum Melty Cream Lip Mật Ong 2.4g, 98.000 ₫, 22%, 125.000 ₫, 
Cathy Doll, Son Kem Lì Cathy Doll #08 Hey Boy 3.5g, 159.000 ₫, not available, not available, 
VACOSI, Cọ Phủ Phấn Mắt Vacosi E03, 33.000 ₫, not available, not available, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
3CE, Son Thỏi 3CE Vỏ Trong Màu Lì Orange Breeze - Cam Gạch Pha Đỏ 3.5g (HSD: 10/10/2025), 101.000 ₫, 7%, 109.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Đen CS902 18ml, 38.000 ₫, 22%, 49.000 ₫, 
ola, Bông Tẩy Trang Ola Silk Sense 120 Miếng, 29.000 ₫, not available, not available, 
Maybelline, Phấn Nước Maybelline Mịn Nhẹ Kiềm Dầu 128 Warm Nude 14g, 398.000 ₫, 20%, 498.000 ₫, 
LEMONADE, Son Kem Lì Lemonade Màu Cam Đỏ Đất 04 Super Strong 5g, 199.000 ₫, 20%, 249.000 ₫, 
Felina, Nước Rửa Móng Felina Cao Cấp Hương Hoa Cỏ 175ml, 49.000 ₫, 29%, 69.000 ₫, 
Naris Cosmetics, Son Lì Naris Cosmetic Lâu Trôi Màu Hồng 165 Frosted Pink 3.7g, 145.000 ₫, 14%, 169.000 ₫, 
Milaganics, Son Dưỡng Môi Milaganics Trà Xanh Dưỡng Ẩm, 25.000 ₫, 66%, 74.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Trắng Sữa CS003 18ml, 38.000 ₫, 22%, 49.000 ₫, 
innisfree, Phấn Nước innisfree Kiềm Dầu Màu 21C Rose Vanilla 14g, 390.000 ₫, 25%, 520.000 ₫, 
LipIce, Son Dưỡng Lipice Trái Cây Berry - Đỏ Mọng 4g, 78.000 ₫, 24%, 103.000 ₫, 
australis, Phấn Mắt Australis Neutralize 2 Eyeshadow Palette 22.5g, 388.000 ₫, 20%, 485.000 ₫, 
australis, Bảng Phấn Mắt Australis 20 Màu Lấp Lánh 20g, 388.000 ₫, 20%, 485.000 ₫, 
